index,Text,Tag,sentence_id
11681,b bị ngưng sử_dụng,[1. 0. 0.],11681
11682,ok các cháu,[1. 0. 0.],11682
11683,thuyết_phục cực_kỳ,[1. 0. 0.],11683
11684,thằng nào dám cho nó địa_chỉ nhà để đến thu tiền ko,[1. 0. 0.],11684
11685,e đang thất_nghiệp nghe dlv đồn k k gì e đi quằng cả tháng nay mà đéo thấy ai kêu nên thất_nghiệp tiếp,[0. 1. 0.],11685
11686,còn nhân_dân sẽ nhớ muôn_đời lũ súc_sinh con nghiệt súc như mày,[0. 0. 1.],11686
11687,cái nhập code này từ hqua hôm_kia r nha,[1. 0. 0.],11687
11688,tuần sau team là_hơi căng đó nha phải hard hơn_nữa,[1. 0. 0.],11688
11689,z hỏ,[1. 0. 0.],11689
11690,vi anh lam kiêu gi ma trong vi luc nao cx nhiêu tiên vây,[1. 0. 0.],11690
11691,và đó là câu_chuyện tối hôm_qua,[1. 0. 0.],11691
11692,ad đang nói bt hà_nội phải k v,[1. 0. 0.],11692
11693,huỳnh_văn tặng,[1. 0. 0.],11693
11694,sao tôi nhận k đc vậy,[1. 0. 0.],11694
11695,ngầu vãi lzzz a ơiiii,[1. 0. 0.],11695
11696,,[1. 0. 0.],11696
11697,không biết vui hay buồn . lần đầu_tiên trong đời ngắn như này luôn,[1. 0. 0.],11697
11698,nhìn tộc_trưởng thảm vậy,[1. 0. 0.],11698
11699,lượng cho thủ_tiêu đi chứ tồn_tại ở nơi dân_cư làm gì nữa . ng ta lo ăn lo hc sợ rớt tốt_nghiệp . mk thì cứ đòi nghỉ,[1. 0. 0.],11699
11700,toang rồi,[1. 0. 0.],11700
11701,đức tài em đang ở tâm dịch đây_anh,[1. 0. 0.],11701
11702,lúc đó tui mới thấy ủa sao kì zậy,[1. 0. 0.],11702
11703,đẹp qúa em ơicho chị gửi và tác tay nhé,[1. 0. 0.],11703
11704,tiền đâu mua thầy ơi áo đắt vãi đái,[0. 1. 0.],11704
11705,bọn chó,[0. 0. 1.],11705
11706,đáng iu vc,[1. 0. 0.],11706
11707,"đây nưa nek , toan lu giao sư tiên si đâu oc cưc",[0. 0. 1.],11707
11708,lay cai quai zi lam nen tang,[1. 0. 0.],11708
11709,,[1. 0. 0.],11709
11710,yêu a độ,[1. 0. 0.],11710
11711,thôi em cũng ạ thầy,[1. 0. 0.],11711
11712,"chó là bạn , đéo phải tôi",[0. 0. 1.],11712
11713,màu đen màu xám nhạt hơn,[1. 0. 0.],11713
11714,có ai đọc bài chưa nhễ,[1. 0. 0.],11714
11715,dẹp ở nhà,[1. 0. 0.],11715
11716,tự_nhiên đến độ tuổi như bây_giờ xem mấy video như thế_này lại cảm_thấy hạnh_phúc .,[1. 0. 0.],11716
11717,dep nhu con gai vay á,[1. 0. 0.],11717
11718,láo_nháo,[1. 0. 0.],11718
11719,vấn_đề nó là ở cái chế_độ thôi .,[0. 0. 1.],11719
11720,nghe hợp_lý và thuyết_phục anh_em,[1. 0. 0.],11720
11721,đang chuẩn_bị vặt lông các bác tài nè,[1. 0. 0.],11721
11722,dkm đừng chưởi tau nữa để tau còn ăn,[1. 0. 0.],11722
11723,trend hàn_quốc học_mót việt_nam,[1. 0. 0.],11723
11724,,[1. 0. 0.],11724
11725,team ế và chờ stream a độ,[1. 0. 0.],11725
11726,cu tùng xe cái này thì nó sẽ ko hôn anh nữa đâu kkk,[1. 0. 0.],11726
11727,tao cũng muốn chúng_mày ơi,[1. 0. 0.],11727
11728,ok,[1. 0. 0.],11728
11729,nó chuẩn_bị dizz thầy thật r thầy ba ơiiii,[0. 1. 0.],11729
11730,gáy to quá a ơi gà cao_bằng,[1. 0. 0.],11730
11731,thì_ra anh muốn chết,[1. 0. 0.],11731
11732,"mày làm như lên cái là hết trộm_cướp ấy , với cái xã_hội này chỉ có_thể hạn_chế thôi là đã mừng rồi nhé",[0. 0. 1.],11732
11733,thấm vãi ln,[0. 1. 0.],11733
11734,đình quang xấu như anh thì em cũng muốn,[1. 0. 0.],11734
11735,yêu quá đii,[1. 0. 0.],11735
11736,việc đéo gì phải nhường_nhịn quyền_lợi của mình bị xâm_phạm mà,[0. 1. 0.],11736
11737,chi noi chuyen ma nhe thich đo chi ba,[1. 0. 0.],11737
11738,ủng_hộ abe ủng_hộ abe,[1. 0. 0.],11738
11739,e lậy chị lâu ngày chị lên youtube chị vẫn như xưa chị chưởi chi mấy người đó cho mệt hơi_sức chị để hơi_sức mà chị buôn_bán chị,[1. 0. 0.],11739
11740,địt_mẹ lũ chó bán nước,[0. 0. 1.],11740
11741,bùi_văn_lực,[1. 0. 0.],11741
11742,ngày nào cũng tăng vài người vậy trời,[1. 0. 0.],11742
11743,trư bát giới hết mún nói,[1. 0. 0.],11743
11744,thằng_cha tập qua đây dân mìh nó xem như choá,[0. 0. 1.],11744
11745,anh tránh ra .,[1. 0. 0.],11745
11746,ae đăng_ký kênh ủng_hộ mình với ạ,[1. 0. 0.],11746
11747,nguyễn_huỳnh bạc yêu cl,[0. 1. 0.],11747
11748,ông đấy đang ở hà_nội ý,[1. 0. 0.],11748
11749,quynhanh dt thắng thì chia thua nó chịu hihi,[1. 0. 0.],11749
11750,hướng_dương lên google search tim cook nó cho hàng nghìn kết_quả nhé .,[1. 0. 0.],11750
11751,cảm_ơn đảng,[1. 0. 0.],11751
11752,sau khi xài clear đến từ vị_trí abe,[1. 0. 0.],11752
11753,khó vẽ nụ cười,[0. 1. 0.],11753
11754,tôi ghi_nhớ tiên_tri nói nhật đánh trung_quốc,[1. 0. 0.],11754
11755,tung nguyen,[1. 0. 0.],11755
11756,mốt lại có vài đứa lại hỏi thầy ơi sao acc em trên shop của nextgen,[1. 0. 0.],11756
11757,clm thầy,[0. 0. 1.],11757
11758,phạm cường hồi xưa nổ vui lắm,[1. 0. 0.],11758
11759,vl v,[0. 1. 0.],11759
11760,"em cũng có phi_vụ làm thêm , vui lắm , em cũng gặp cô gái trải_đời cực_kì luôn , cổ làm dịch_vụ chỗ nguyễn_khánh_toàn",[1. 0. 0.],11760
11761,đây là quần què à,[0. 1. 0.],11761
11762,năm mới zui zẽ v,[1. 0. 0.],11762
11763,nếu mấy ngừoi cccd biết nhìn_nhận vnch chỉ là ván cờ của nước mỹ thôi_thì hay biết mấy.bác dần hôm_nay kết rất hay,[1. 0. 0.],11763
11764,những thằng nói đạo_lý thường sống như lon coca truong mình tuấn nguyễn_bắc son,[0. 0. 1.],11764
11765,em dậy_thì thành_công quá mn . khác nhau có mỗi cái mặt,[1. 0. 0.],11765
11766,b,[1. 0. 0.],11766
11767,phút anh_em chia_sẻ mạnh_tay tới tập_cận_bình nhé trời sinh ra tập tấc nhiêng sao lại sinh ra tiger,[1. 0. 0.],11767
11768,nghe tới bạn_bè óc nổi cục . ớn xạo lol hok hà . thứ ăn_cháo_đá_bát em thấy nhiều chị ơi . bớt giận bớt giận,[0. 0. 1.],11768
11769,tự post tự vả .,[1. 0. 0.],11769
11770,người đi ô_tô nói cái đ gì cũng đúng v,[0. 1. 0.],11770
11771,ai cho xin mấy video của mixi đầu_video này vs,[1. 0. 0.],11771
11772,bớt giận chế ơi .,[1. 0. 0.],11772
11773,ngọc trâm,[1. 0. 0.],11773
11774,còn bạn này nữa thầy ơi,[1. 0. 0.],11774
11775,"trần diên dưỡng như t không nhầm thì trên tường treo khoảng cái roi và cái tròn tròn chắc nhẹt đc và mồm , à còn có cả cặp còng bằng da nốt",[1. 0. 0.],11775
11776,tấc nhiêng chỉ lung_lay mỗi bộ xay_xát thôi .,[1. 0. 0.],11776
11777,ừ,[1. 0. 0.],11777
11778,dep qua a long lay thiet,[1. 0. 0.],11778
11779,csvn đi đâu chả gây_chuyện,[0. 0. 1.],11779
11780,xuân thái xuân bảo ben đăng mạnh nguyễn_phan huy nam,[1. 0. 0.],11780
11781,"hay quá , bác ấy , nói quá tuyệt_vời y",[1. 0. 0.],11781
11782,tú bảnh dạy_dỗ đàn_em,[1. 0. 0.],11782
11783,og tran dan co biet chiem tinh gia huỳnh lien truoc o bih duog ko . biet noi nge choi . hoi do toi o gan nha og ay .,[1. 0. 0.],11783
11784,bà nè có chó mới chơi lại kk,[1. 0. 0.],11784
11785,ngộ ha,[1. 0. 0.],11785
11786,"văn_hoá xứ bắc_hà có khác , thô_tục",[0. 0. 1.],11786
11787,chị vui hoá,[1. 0. 0.],11787
11788,gil lại đi cà_khịa rồii,[1. 0. 0.],11788
11789,đố mấy bạn . có bao_nhiêu chữ đụ,[1. 0. 0.],11789
11790,nam_mô a di đà phật,[1. 0. 0.],11790
11791,đóng_cửa sân_bay luôn đi,[1. 0. 0.],11791
11792,cần lắm địa_chỉ mua hàu,[1. 0. 0.],11792
11793,"có ai tự_nhiên lên phường , rồi đi tự_tử trên ấy không giờ thằng nào con nào , muốn tự tự thì cứ_việc lên phường cho nó gọn . đỡ bị mất tài_sản , với_lại người_nhà cũng dễ tìm nhá . chứ đừng có ra cầu rồi nhảy nghe hôn .",[1. 0. 0.],11793
11794,giống sương sương,[1. 0. 0.],11794
11795,hay lắm nó đi họp cổ_đông bị virus thì chết trùm oke hay lắm nghèo_khổ có nhau,[0. 1. 0.],11795
11796,đúng lun,[1. 0. 0.],11796
11797,giá đã niêm_yết . ngu mua đắc_chí để thằng ad sủa . tuy_nhiên cũng phải chấn_chỉnh cho nề_nếp,[0. 0. 1.],11797
11798,chi ba em kho qua cho em muon mot it,[1. 0. 0.],11798
11799,thoáng qua tưởng không kéo tia quần,[1. 0. 0.],11799
11800,tại_sao mấy ngày nay đả nghe số . mắt covit mà kg khai_báo để cách_ly rồi_đây kg nhửng đà nẳng mà là cả nước,[1. 0. 0.],11800
11801,luc truoc nghe loi thang nguyen thuan chui nguoi ta te_tua roi bay gio bi thang nguyen thuan chui lai cho ba ghet,[1. 0. 0.],11801
11802,dân bà_rịa khi biết tin,[1. 0. 0.],11802
11803,nhìn ghép cái mặt ôg mixi hài vãi lozzzz,[1. 0. 0.],11803
11804,chào các bạn,[1. 0. 0.],11804
11805,dống trong trại tâm_thần vậy mấy bạn,[1. 0. 0.],11805
11806,lữ bố cao_bằng chất quá,[1. 0. 0.],11806
11807,hôm bữa có tú probuild nay có aba probuild,[1. 0. 0.],11807
11808,nguyễn_huỳnh bạc yêu cl,[1. 0. 0.],11808
11809,sao mấy stt này ko thấy con chó dlv vào ẳng nhỉ,[0. 0. 1.],11809
11810,nhà giàu đúng là có gu ăn_mặc khác hẳn,[1. 0. 0.],11810
11811,"chúc các em k ngày_mai bình_tĩnh , tự_tin , thi thật tốt .",[1. 0. 0.],11811
11812,đức mạnh cứng clmm,[0. 0. 1.],11812
11813,"thêm chữ kì chi zay bạn . nó ko có hay , còn bạn k hiểu thì mình cũng k giải_thích thêm .",[1. 0. 0.],11813
11814,trần thu trengg nhìn rất_chi_là cuteeeee,[1. 0. 0.],11814
11815,thèm bình_tĩnh thôi anh_em,[1. 0. 0.],11815
11816,nhìn mặt nc . là bik bộ_mặt giả_tạo . bữa đó lôi tên cô_mình hiếu vo trước . giờ nói kiểu xạo lol,[0. 1. 0.],11816
11817,phim gì hồi coi ghiền mà qên rội,[1. 0. 0.],11817
11818,bên siêu_sao bên siêu ngố,[1. 0. 0.],11818
11819,ae nói xem nên băm th này như_thế_nào,[1. 0. 0.],11819
11820,bùi_đức hậu,[1. 0. 0.],11820
11821,đéo có kicm vao cay view ae oi,[0. 1. 0.],11821
11822,"suong ,",[1. 0. 0.],11822
11823,xin video đc ko bạn yêu,[1. 0. 0.],11823
11824,tỏ_tình kiểu gì khi mất huy_hiệu fc,[1. 0. 0.],11824
11825,nguyen binh t cũng thấy vậy,[1. 0. 0.],11825
11826,"địt_mẹ . ông chú_mình đc bạn ổng gửi cái hộp_quẹt zippo hơn đô . lúc nhận hàng thì chỉ có cái hộp ko , hộp_quẹt bị bọn cho này luộc cả",[0. 1. 0.],11826
11827,chi miên tây,[1. 0. 0.],11827
11828,cảm_xúc sau khi nhận được huy_hiệu fancung,[1. 0. 0.],11828
11829,trụ lóng,[1. 0. 0.],11829
11830,nguyễn_trung sâu bi hồng thắm ngô thị kiếm tiền đi du_lịch này,[1. 0. 0.],11830
11831,,[1. 0. 0.],11831
11832,đôi này trên sốp pe bán trăm rưỡi,[1. 0. 0.],11832
11833,được anh ơi đón tết cùng mixi,[1. 0. 0.],11833
11834,"mới gặp face lần đầu nhưng cảm_giác kết rồi đấy , đkm admin phát làm_quen nhé v , cơ_mà cái tên admin vl thật p lẽ_ra chữ t luôn cho nó hoành_tráng lệ",[1. 0. 0.],11834
11835,me đăng kèm link đi để share,[1. 0. 0.],11835
11836,rồi khi nào thầy dạy mấy đứa sắt lên sắt,[1. 0. 0.],11836
11837,oke hasagi chết moẹ đi,[1. 0. 0.],11837
11838,thế_thì mày ra lấy thuế rồi ra chống lũ đi,[1. 0. 0.],11838
11839,chi e thich chi . chi dep,[1. 0. 0.],11839
11840,anh_em học_trò thầy ba like avt hộ tôi,[1. 0. 0.],11840
11841,cười chắc chết,[1. 0. 0.],11841
11842,năm nay chuyển thành táo vi_hành,[1. 0. 0.],11842
11843,ông này rất thật_thà đến mức còn kể_ra cả chỉ_thị k hiểu sao h lại liều thế,[1. 0. 0.],11843
11844,linh vật đại_diện thầy ba,[1. 0. 0.],11844
11845,cô đáng yyyyyêu qua,[1. 0. 0.],11845
11846,ôi thằng bede,[0. 0. 1.],11846
11847,p k like bán page không_anh,[1. 0. 0.],11847
11848,. dt cua con do .,[1. 0. 0.],11848
11849,"trần vỹ thật chất thì giọng k thích_hợp với bài này , như mấy bài trc nghe còn có chút gọi là nhạc quê_hương , giờ thì khác r",[1. 0. 0.],11849
11850,thím ko thấy cái áo_lót ở hộp_chữa_cháy ah v,[1. 0. 0.],11850
11851,ngọc quyên cẩn_thận nè e,[1. 0. 0.],11851
11852,cố_gắng lấy lại hue hiệu han cứng nào,[1. 0. 0.],11852
11853,,[1. 0. 0.],11853
11854,nghe mang thai nhưng lại đi beach,[1. 0. 0.],11854
11855,đỗ thu trang đi học hộ,[1. 0. 0.],11855
11856,được ông,[1. 0. 0.],11856
11857,"hải_yến bố_con thần_kinh , thở ra cái là thấy mùi rồi",[0. 0. 1.],11857
11858,"chiếm_đoạt tiền dân thôi . giờ toàn thề_thốt chơi_chữ . tặng quà chứ không phải là hối_lộ . thằng cựu bộ_trưởng đổ thằng thứ_trưởng , thằng thứ_trưởng đổ thằng bộ_trưởng . một lũ lãnh_đạo mà thua thằng giang_hồ ra toà hay những người chân_chính bị bắt vì_chống phá chế_độ",[0. 0. 1.],11858
11859,kkkk,[1. 0. 0.],11859
11860,,[1. 0. 0.],11860
11861,chuong pham có hai chữ khởi_tố đó cụ,[1. 0. 0.],11861
11862,e nge noi chi cua e cua chi co hk chu chi co cai lon gi,[0. 1. 0.],11862
11863,"mấy con đĩ chửi chị này có tìm_hiểu không vậy bả chửi người ta bả sai nhưng trước đó bà vàng_mã thiếu nợ bả , kêu bả chửi người ta , ko chửi thì ko trả tiền . bày_đặt kêu khẩu nghiệp , mấy con đĩ hay kêu khẩu nghiệp là mấy con sống chó nhất ấy",[0. 0. 1.],11863
11864,oke anh_trung,[1. 0. 0.],11864
11865,nhờ tư_tưởng thiên_đường .,[1. 0. 0.],11865
11866,lại dân chịu chứ ai chịu,[1. 0. 0.],11866
11867,chó sủa thì kệ cmn d,[0. 1. 0.],11867
11868,em ới đánh nó lôi han cho khỏi lên đỉnh,[1. 0. 0.],11868
11869,"đình quang đàn_ông cũng giống con bò , mọc đủ sừng tất sẽ trưởng_thành",[1. 0. 0.],11869
11870,kho mom no lai,[0. 0. 1.],11870
11871,vâng đây là cách để có bộ tóc đẹp ạ,[1. 0. 0.],11871
11872,quý dị nên nhớ.amen,[1. 0. 0.],11872
11873,"hỡi những con bò hãy cày và nuôi lũ này , mọi chuyện cứ để nhà_nước lo",[0. 0. 1.],11873
11874,cực_kỳ thuyết_phục,[1. 0. 0.],11874
11875,về với độ tộc nào,[1. 0. 0.],11875
11876,sao lại nói bắc nọ bắc kia bậy rồi,[1. 0. 0.],11876
11877,minh tuân đẹp_trai quá ah,[1. 0. 0.],11877
11878,ớ,[1. 0. 0.],11878
11879,sena luc nay,[1. 0. 0.],11879
11880,"hợp_lý vl a_ơi , ngta nói ước_mơ ko đánh thuế , nhưng đéo đủ tiền đóng thuế thì mơ mơ cc",[0. 1. 0.],11880
11881,việt_nam là còn thái_lan là,[1. 0. 0.],11881
11882,cô mắc_cười quá,[1. 0. 0.],11882
11883,xuất_sắc mẹ lun,[1. 0. 0.],11883
11884,cưc kì thuyêt phuc,[1. 0. 0.],11884
11885,cà_khịa quá_đáng,[1. 0. 0.],11885
11886,,[1. 0. 0.],11886
11887,anh mình cũng bắt trend nhé,[1. 0. 0.],11887
11888,huyềnn khánh z hả kk,[1. 0. 0.],11888
11889,"mới giờ mới thấm_thía nỗi khổ cuqr dịch_bệnh . nghĩ chỉ tháng trước hà_nội là nơi kì_thị vĩnh_phúc tôi lắm . xuống đó họ thấy biển họ còn ko bán đồ_ăn cho ăn . ko cho vào quán họ uống . bh dịch đã đến với họ hãy nghĩ_lại những ngày họ đối_với người_dân vp như nào . hãy nhớ rằng chúng_ta là người việt_nam có phúc cùng hưởng , có hoạ cùng chia . đó mới là tình_yêu dân_tộc",[1. 0. 0.],11889
11890,tiên_tri trần dần hay ghê đợi chuyện xảy ra rồi mới nói .,[1. 0. 0.],11890
11891,cực_kì thuyết_phục thầy ơi,[1. 0. 0.],11891
11892,hitman,[1. 0. 0.],11892
11893,dy dy em thấy nhiều ng khen nè a đừng quan_tâm em review mà nên đi xem thử đi,[1. 0. 0.],11893
11894,cho_phép cái đéo gì mà cá sống ở tầng nước sâu cũng chết . đm,[0. 1. 0.],11894
11895,co ba noi chuyen hay qua,[1. 0. 0.],11895
11896,xuan_anh,[1. 0. 0.],11896
11897,tăng theo ngày à bâyyy,[1. 0. 0.],11897
11898,đ m nó lại đúng quá anh êi,[1. 0. 0.],11898
11899,trangs em kìa . việc nhẹ lương cao,[1. 0. 0.],11899
11900,bã mướng con bóng già nào chửi chị á minh_hiếu,[0. 0. 1.],11900
11901,le dat tr tr khi mình muốn tán mà có đứa thả thính gắt hơn hahah,[1. 0. 0.],11901
11902,ủa ngộ gê hen,[1. 0. 0.],11902
11903,yêu xa chẳng_qua mình là người thay_thế họ mà thôi,[1. 0. 0.],11903
11904,nếu anh quang còn tồn_tại thì rep cmt e dc k,[1. 0. 0.],11904
11905,fomasa thất_thủ,[1. 0. 0.],11905
11906,lê thương hợp_lý ahhaaha,[1. 0. 0.],11906
11907,fan mấy đội khác chứ j nữa,[1. 0. 0.],11907
11908,cờ giáo hội.tượng trưng cho hoà_bình vs công_lý . ko biết sao,[1. 0. 0.],11908
11909,nhìn anh rất giống gờ đờ ra gon,[1. 0. 0.],11909
11910,đẹp quá thầy ơi,[1. 0. 0.],11910
11911,lạy chúa con còn lứa tuổi học_sinh,[1. 0. 0.],11911
11912,ò ó o,[1. 0. 0.],11912
11913,"chiến văn đây a_ạh , hot page hơi bậy nhưg rất văn_hoá quan_điểm rất rõ_ràng",[1. 0. 0.],11913
11914,lóc_cóc ken chè đậu_đen .,[1. 0. 0.],11914
11915,cái đụ má lỗ gì mà lỗ hoài_z,[0. 1. 0.],11915
11916,khánh_hoà tuy k gần nhưng lại gần mà vẫn đành_lòng k cho nghỉ . bệnh.thành tích em nói xong đừng ai ném đá em nha,[0. 0. 1.],11916
11917,nếu không có từ con c ở cuối câu thì lời phát_biểu của anh đã trở_thành trâm ngôn sống,[1. 0. 0.],11917
11918,tao cũng hóng,[1. 0. 0.],11918
11919,hữu nguyễn_căn_cứ vào hàng cmt luôn,[1. 0. 0.],11919
11920,"ôi , anh tôi",[1. 0. 0.],11920
11921,vũ hà chiếc pút hư_hỏng,[1. 0. 0.],11921
11922,xin cảm_ơn ong trần dan và ông vu hoang lân đã phỏng_vấn tao cỏ hội de ông nói lên tiếng_nói nhân_bản tiếng_nói công_chính tiếng_nói yêu_thương dó là đường_lối của thuong de . xin ngai luôn chúc lành cho tất_cả chung ta . xin cảm_ơn hai ông,[1. 0. 0.],11922
11923,mình cũng ghét cái bọn con trai làm mất thời_gian của con gái vl,[1. 0. 0.],11923
11924,ông sống hơi lâu rồi đó,[1. 0. 0.],11924
11925,lê_vân b này giống mình đẻ xong tóc mọc lung_tung toé,[1. 0. 0.],11925
11926,nói huỷ kênh không coi mà biết vô bình_luận,[1. 0. 0.],11926
11927,bộ tóc huyền_thoại,[1. 0. 0.],11927
11928,"giàu vãi nồi , vừa giàu vừa có ý_thức nè minh thuý",[1. 0. 0.],11928
11929,"mùa đông quảng_cáo áo cộc tay , nghe hợp_lí",[1. 0. 0.],11929
11930,mỹ nguyễn_cẩn_thận tuyệt_đối đó,[1. 0. 0.],11930
11931,tú là con đĩ của abe hãy gọi abe là daddy điiiiii,[0. 0. 1.],11931
11932,nghe có_vẻ giống cms khoảng_cách địa_lý,[1. 0. 0.],11932
11933,si đa mà xông_pha hiến máu là có thật,[0. 1. 0.],11933
11934,from cà_mau phú_hưng,[1. 0. 0.],11934
11935,lạy ông vũ hoàng lân,[1. 0. 0.],11935
11936,phương linh mai anh trend đây nè haah,[1. 0. 0.],11936
11937,bút dùng vẫn còn mực cần pass lại cho ae nào chưa có . giá yêu_thương k,[1. 0. 0.],11937
11938,best cà_khịa,[1. 0. 0.],11938
11939,"nhà tiên_tri cũng có nhiều câu cũng hay đó , câu hài_hước , cũng có câu cũng hay_ho . mọi nghe kỹ xem , nhà tiên_tri vũ_trụ này hư hư thật thật , hư nhiều hơn thật .",[1. 0. 0.],11939
11940,nghe lần đầu thấy ko hay mấy lần sau nghe lại nghiện,[1. 0. 0.],11940
11941,sờ_sờ tai cc j đây,[0. 1. 0.],11941
11942,nứng qá abe ơi,[0. 1. 0.],11942
11943,fan tấn_trung,[1. 0. 0.],11943
11944,phúc_hưng clm,[0. 0. 1.],11944
11945,okela sơnbamtp,[1. 0. 0.],11945
11946,sếp nhà mình lại bắt nhân_viên đi cách_li thay,[1. 0. 0.],11946
11947,sam đuôi hình_tam_giác có gai so đuôi hình hình_tròn trơn nhưng so vẫn chén ok nếu biết chế_biến phải tuyệt_đối bỏ ruột,[1. 0. 0.],11947
11948,vẫn cứ là okk thầy nhỉ,[1. 0. 0.],11948
11949,chào các bạn mình là sói.hôm nay như mình đã hứa mình sẽ đưa ông_già đi mua cua hoàng_đế để chúc_mừng refund gaming đạt top,[1. 0. 0.],11949
11950,khổ_thân bác .,[1. 0. 0.],11950
11951,nay cô đẹp nhất đêm nay,[1. 0. 0.],11951
11952,viet mai tran ông ơi tui xin làm lyric nhé,[1. 0. 0.],11952
11953,lâm đình khoa hôm_qua làm pha,[1. 0. 0.],11953
11954,"tao lao wa , toan noi bay ba , vay ma tuong hay lam ha",[1. 0. 0.],11954
11955,vãi cứt,[0. 1. 0.],11955
11956,nghe có_vẻ hư trúc nhưng lại mộ dung .,[1. 0. 0.],11956
11957,giữa tháng trời đông_lạnh giálạnh này là lạnh của nước đálạnh này là lạnh o ngoài dalạnh của chị vàng_ngọc chưa trả tiềnngủ trên ni băng mà lăng qua lộn lạisao em nhớ đến tiền của chị basao chị đi xa mà giật_nợ ở quê nhàchị đứng là con gà_công_nghiệp nhe chị,[1. 0. 0.],11957
11958,cái này là có thật nha m . n chó vào nhà là giàu_sang sung_sướng mèo vào nhà là nghèo quanh_năm,[1. 0. 0.],11958
11959,báu bở lắm mà đợi,[1. 0. 0.],11959
11960,chỉ này đẹp va,[1. 0. 0.],11960
11961,này mà giống thì tôi cũng chịu,[1. 0. 0.],11961
11962,có fan cứng nhưng nào đâu hiển_thị,[1. 0. 0.],11962
11963,may chu di củ toc giong giống của mày mới vừa_lòng dân,[1. 0. 0.],11963
11964,ăn con bờ_lu cũng ko xong . thầy ơi_là thầy,[1. 0. 0.],11964
11965,bó_tay con này,[1. 0. 0.],11965
11966,jack có ước_mơ cả đời cũng không bao_giờ có_thể nhiều lượt dislike và trơ_trẽn như khánh đâu,[0. 0. 1.],11966
11967,phong_cách chịch dở,[0. 1. 0.],11967
11968,thề chứ ăn_mặc như đái tật thế,[0. 1. 0.],11968
11969,phương trang dạ chiều nay tớ cũng mới xem thời_sự rồi ạ .,[1. 0. 0.],11969
11970,nguyễn_quốc vinh subasan,[1. 0. 0.],11970
11971,quan_trọng vẫn là đồng_lòng và ý_thức,[1. 0. 0.],11971
11972,cực_kì thuyết_phục,[1. 0. 0.],11972
11973,,[1. 0. 0.],11973
11974,nguyễn_chi t makeup cho m free nhé,[1. 0. 0.],11974
11975,nguyễn_hoàng hoài_thương,[1. 0. 0.],11975
11976,bao_giờ có hướng_nghiệp nghề này thầy ơi,[1. 0. 0.],11976
11977,cũng muốn mang_tiếng dân làm việt lắm mà hôk được,[0. 0. 1.],11977
11978,dễ ăn tr như_thế mới sướng,[1. 0. 0.],11978
11979,đỉ . giả_tạo . xạo lồn,[0. 0. 1.],11979
11980,lãnh thần ngại thế,[1. 0. 0.],11980
11981,"nghĩ ở nhà nhưng vẫn on máy lên mà làm_việc phát_triển bán hàng . , chỉ khâu sản_xuất thì vẫn làm thôi",[1. 0. 0.],11981
11982,"mới biết chútrần dần gần đây yêu chú quá , mong rằng khi mình già mình vẫn giữ được tinh_thần tươi_vui như chú",[1. 0. 0.],11982
11983,thôi xong này khỏi đi học,[1. 0. 0.],11983
11984,chị oi ai cũng muốn mình đẹp mà khổ nổi ko có tiền,[1. 0. 0.],11984
11985,cang ngay toi cang thay lo cho bac thang,[1. 0. 0.],11985
11986,và từ đó ko ai thấy anh độ nữa,[1. 0. 0.],11986
11987,chán dì đâu rex_nguyễn,[1. 0. 0.],11987
11988,thôi bán mẹ luôn đất_liền đi,[1. 0. 0.],11988
11989,mãi yêu cô kkk,[1. 0. 0.],11989
11990,ông chủ đem nhân_viên đi khảo_sát địa_hình nuôi tôm,[1. 0. 0.],11990
11991,"ua , cai nay tuan truoc phat roi ma",[1. 0. 0.],11991
11992,mãi_mãi liềm lone,[0. 1. 0.],11992
11993,nghe trần dần thấy cười đau cả bụng,[1. 0. 0.],11993
11994,nếu các bạn nói_chuyện đàng_hoàng với linda em ấy sẽ đàng_hoàng lại với bạn thôi .,[1. 0. 0.],11994
11995,bắn làntốc độ,[1. 0. 0.],11995
11996,và trong sena cũng địt có chữ g nào luônnn jf,[1. 0. 0.],11996
11997,ăn tết đúng cách,[1. 0. 0.],11997
11998,"ai là người miền bắc nhào vô rửa lỗ tai , chứ em miền nam nghe xót_ruột quá , cầu_xin cho linh cá_lóc nhanh_chóng bị nghiệp quật .",[0. 0. 1.],11998
11999,yêu cô,[1. 0. 0.],11999
12000,"hien tran ngoc bich , hiep tranhoa xem có bó_tay không nè trời .",[0. 1. 0.],12000
12001,con nầy tới số chửi đến lũ bắc kỳ,[0. 0. 1.],12001
12002,sống chậm lại đi,[1. 0. 0.],12002
12003,"đồng_chí nào có lòng tốt ra rước bác về dùm , để đấy mấy con chó nó đái lên thì khổ_thân bác tui quá",[0. 0. 1.],12003
12004,"ăn nhanh còn stream nữa bố ạ , nhà bao việc",[1. 0. 0.],12004
12005,cá_nhân add nhiều lắm là cỏng ng vượt lũ rất tốt.nhưng add ko thể đứng lên vận_động số tiền lớn để giúp đở hàng chục ngàn ng nhé . ng sao bằng cộng_đồng lớn dc.với lại anh ấy la ng nổi_tiếng nửa .,[1. 0. 0.],12005
12006,"may_mà pro max của mình có kháng nước , chứ ko thì ngấm hết cả nước_dãi rồi",[1. 0. 0.],12006
12007,thơm_tho cang dễ,[1. 0. 0.],12007
12008,đ,[0. 1. 0.],12008
12009,huỳnh minh_lực,[1. 0. 0.],12009
